id,lemma,translation,transliteration,ipa,pos,category,examples,frequency,definition,audio,inflections
746,zgjoj,wake up,,[zɟʑɔj],Verb,,Tomi më kërkoi ta zgjoj në orën gjashtë e gjysëm.@Tom asked me to wake him at six-thirty.,,(transitive) I wake up; I rouse,,~['zgjuar', 'duke zgjuar', 'për të zgjuar', 'zgjoj', 'zgjon', 'zgjon', 'zgjojmë', 'zgjoni', 'zgjojnë', 'zgjoja', 'zgjoje', 'zgjonte', 'zgjonim', 'zgjonit', 'zgjonin', 'zgjova', 'zgjove', 'zgjoi', 'zgjuam', 'zgjuat', 'zgjuan', 'kam zgjuar', 'ke zgjuar', 'ka zgjuar', 'kemi zgjuar', 'keni zgjuar', 'kanë zgjuar', 'kisha zgjuar', 'kishe zgjuar', 'kishte zgjuar', 'kishim zgjuar', 'kishit zgjuar', 'kishin zgjuar', 'pata zgjuar', 'pate zgjuar', 'pati zgjuar', 'patëm zgjuar', 'patët zgjuar', 'patën zgjuar', 'do të zgjoj', 'do të zgjosh', 'do të zgjojë', 'do të zgjojmë', 'do të zgjoni', 'do të zgjojnë', 'do të kem zgjuar', 'do të kesh zgjuar', 'do të ketë zgjuar', 'do të kemi zgjuar', 'do të keni zgjuar', 'do të kenë zgjuar', 'të zgjoj', 'të zgjosh', 'të zgjojë', 'të zgjojmë', 'të zgjoni', 'të zgjojnë', 'të zgjoja', 'të zgjoje', 'të zgjonte', 'të zgjonim', 'të zgjonit', 'të zgjonin', 'të kem zgjuar', 'të kesh zgjuar', 'të ketë zgjuar', 'të kemi zgjuar', 'të keni zgjuar', 'të kenë zgjuar', 'të kisha zgjuar', 'të kishe zgjuar', 'të kishte zgjuar', 'të kishim zgjuar', 'të kishit zgjuar', 'të kishin zgjuar', 'do të zgjoja', 'do të zgjoje', 'do të zgjonte', 'do të zgjonim', 'do të zgjonit', 'do të zgjonin', 'do të kisha zgjuar', 'do të kishe zgjuar', 'do të kishte zgjuar', 'do të kishim zgjuar', 'do të kishit zgjuar', 'do të kishin zgjuar', 'zgjofsha', 'zgjofsh', 'zgjoftë', 'zgjofshim', 'zgjofshit', 'zgjofshin', 'paça zgjuar', 'paç zgjuar', 'pastë zgjuar', 'paçim zgjuar', 'paçit zgjuar', 'paçin zgjuar', 'zgjuakam', 'zgjuake', 'zgjuaka', 'zgjuakemi', 'zgjuakeni', 'zgjuakan', 'zgjuakësha', 'zgjuakëshe', 'zgjuakësh', 'zgjuakëshim', 'zgjuakëshit', 'zgjuakëshin', 'paskam zgjuar', 'paske zgjuar', 'paska zgjuar', 'paskemi zgjuar', 'paskeni zgjuar', 'paskan zgjuar', 'paskësha zgjuar', 'paskëshe zgjuar', 'paskësh zgjuar', 'paskëshim zgjuar', 'paskëshit zgjuar', 'paskëshin zgjuar', '—', 'zgjo', '—', '—', 'zgjoni', '—']~
747,eci,walk,,/ˈɛtsi/,Verb,,_____@,,I walk,,~['ecur', 'duke ecur', 'për të ecur', 'eci', 'ecën', 'ecën', 'ecim', 'ecni', 'ecin', 'ecja', 'ecje', 'ecte', 'ecnim', 'ecnit', 'ecnin', 'eca', 'ece', 'ecu', 'ecëm', 'ecët', 'ecën', 'kam ecur', 'ke ecur', 'ka ecur', 'kemi ecur', 'keni ecur', 'kanë ecur', 'kisha ecur', 'kishe ecur', 'kishte ecur', 'kishim ecur', 'kishit ecur', 'kishin ecur', 'pata ecur', 'pate ecur', 'pati ecur', 'patëm ecur', 'patët ecur', 'patën ecur', 'do të eci', 'do të ecësh', 'do të ecë', 'do të ecim', 'do të ecni', 'do të ecin', 'do të kem ecur', 'do të kesh ecur', 'do të ketë ecur', 'do të kemi ecur', 'do të keni ecur', 'do të kenë ecur', 'të eci', 'të ecësh', 'të ecë', 'të ecim', 'të ecni', 'të ecin', 'të ecja', 'të ecje', 'të ecte', 'të ecnim', 'të ecnit', 'të ecnin', 'të kem ecur', 'të kesh ecur', 'të ketë ecur', 'të kemi ecur', 'të keni ecur', 'të kenë ecur', 'të kisha ecur', 'të kishe ecur', 'të kishte ecur', 'të kishim ecur', 'të kishit ecur', 'të kishin ecur', 'do të ecja', 'do të ecje', 'do të ecte', 'do të ecnim', 'do të ecnit', 'do të ecnin', 'do të kisha ecur', 'do të kishe ecur', 'do të kishte ecur', 'do të kishim ecur', 'do të kishit ecur', 'do të kishin ecur', 'ecsha', 'ecsh', 'ectë', 'ecshim', 'ecshit', 'ecshin', 'paça ecur', 'paç ecur', 'pastë ecur', 'paçim ecur', 'paçit ecur', 'paçin ecur', 'eckam', 'ecke', 'ecka', 'eckemi', 'eckeni', 'eckan', 'eckësha', 'eckëshe', 'eckësh', 'eckëshim', 'eckëshit', 'eckëshin', 'paskam ecur', 'paske ecur', 'paska ecur', 'paskemi ecur', 'paskeni ecur', 'paskan ecur', 'paskësha ecur', 'paskëshe ecur', 'paskësh ecur', 'paskëshim ecur', 'paskëshit ecur', 'paskëshin ecur', '—', 'ec', '—', '—', 'ecni', '—']~
748,mur,wall,,,Noun,,_____@,,,,
749,do,want,,,Verb,,Ju flisini i pari; Une do te flas pastaj.@You speak first; I will speak after.,,second/third-person singular present indicative of dua,,
750,luftë,war,,/luftə/,Noun,f,_____@,,war; fight,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'luftë', 'lufta', 'lufta', 'luftat', 'kallëzore', 'luftë', 'lufta', 'luftën', 'luftat', 'gjinore', 'i', 'e', 'të', 'së', 'lufte', 'luftave', 'luftës', 'luftavet', 'dhanore', 'lufte', 'luftave', 'luftës', 'luftavet', 'rrjedhore', 'lufte', 'luftash', 'luftës', 'luftavet']~
751,ngrohtë,warm,,,Adjective,,_____@,,,,
752,lan,wash,,,Verb,,_____@,,,,
753,makinë larëse,washing machine,,,Noun,,_____@,,,,
754,shoh,watch,,,Verb,m,Nuk shoh analogji midis problemit tend dhe te timit.@I see no analogy between your problem and mine.,,(intransitive) I see,,~['parë', 'duke parë', 'për të parë', 'shoh', 'sheh', 'sheh', 'shohim', 'shihni', 'shohin', 'shihja', 'shihje', 'shihte', 'shihnim', 'shihnit', 'shihnin', 'pashë', 'pe', 'pa', 'pamë', 'patë', 'panë', 'kam parë', 'ke parë', 'ka parë', 'kemi parë', 'keni parë', 'kanë parë', 'kisha parë', 'kishe parë', 'kishte parë', 'kishim parë', 'kishit parë', 'kishin parë', 'pata parë', 'pate parë', 'pati parë', 'patëm parë', 'patët parë', 'patën parë', 'do të shoh', 'do të shohësh', 'do të shohë', 'do të shohim', 'do të shihni', 'do të shohin', 'do të kem parë', 'do të kesh parë', 'do të ketë parë', 'do të kemi parë', 'do të keni parë', 'do të kenë parë', 'të shoh', 'të shohësh', 'të shohë', 'të shohim', 'të shihni', 'të shohin', 'të shihja', 'të shihje', 'të shihte', 'të shihnim', 'të shihnit', 'të shihnin', 'të kem parë', 'të kesh parë', 'të ketë parë', 'të kemi parë', 'të keni parë', 'të kenë parë', 'të kisha parë', 'të kishe parë', 'të kishte parë', 'të kishim parë', 'të kishit parë', 'të kishin parë', 'do të shihja', 'do të shihje', 'do të shihte', 'do të shihnim', 'do të shihnit', 'do të shihnin', 'do të kisha parë', 'do të kishe parë', 'do të kishte parë', 'do të kishim parë', 'do të kishit parë', 'do të kishin parë', 'pafsha', 'pafsh', 'paftë', 'pafshim', 'pafshit', 'pafshin', 'paça parë', 'paç parë', 'pastë parë', 'paçim parë', 'paçit parë', 'paçin parë', 'pakam', 'pake', 'paka', 'pakemi', 'pakeni', 'pakan', 'pakësha', 'pakëshe', 'pakësh', 'pakëshim', 'pakëshit', 'pakëshin', 'paskam parë', 'paske parë', 'paska parë', 'paskemi parë', 'paskeni parë', 'paskan parë', 'paskësha parë', 'paskëshe parë', 'paskësh parë', 'paskëshim parë', 'paskëshit parë', 'paskëshin parë', '—', 'shih', '—', '—', 'shihni', '—']~
755,ujë,water,,/ˈujə/,Noun,m,~Të lutem, më jep një gotë ujë.@Please give me a glass of water.~,,water,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'ujë', 'ujëra', 'uji', 'ujërat', 'kallëzore', 'ujë', 'ujëra', 'ujin', 'ujërat', 'gjinore', 'i', 'e', 'të', 'së', 'uji', 'ujërave', 'ujit', 'ujëravet', 'dhanore', 'uji', 'ujërave', 'ujit', 'ujëravet', 'rrjedhore', 'uji', 'ujërash', 'ujit', 'ujëravet']~
756,valë,wave,,,Noun,f,_____@,,wave; billow,,
757,rrugë,way,,/ˈruɡə/,Noun,f,Jeta është e vetmja rrugë që nuk udhëtohet dy herë.@Life is the only road that can't be traveled twice.,,road; street,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'rrugë', 'rrugë', 'rruga', 'rrugët', 'kallëzore', 'rrugë', 'rrugë', 'rrugën', 'rrugët', 'gjinore', 'i', 'e', 'të', 'së', 'rruge', 'rrugëve', 'rrugës', 'rrugëvet', 'dhanore', 'rruge', 'rrugëve', 'rrugës', 'rrugëvet', 'rrjedhore', 'rruge', 'rrugësh', 'rrugës', 'rrugëvet']~
758,lig,weak,,,Adjective,m,_____@,,evil; wicked,,
759,armë,weapon,,/aːɾm/,Noun,f,_____@,,weapon1555; Gjon Buzuku; MeshariI shpie udhësë gjithë armëtë e tī.,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'armë', 'armë', 'arma', 'armët', 'kallëzore', 'armë', 'armë', 'armën', 'armët', 'gjinore', 'i', 'e', 'të', 'së', 'arme', 'armëve', 'armës', 'armëvet', 'dhanore', 'arme', 'armëve', 'armës', 'armëvet', 'rrjedhore', 'arme', 'armësh', 'armës', 'armëvet']~
760,vesh,wear,,,Verb,,Supozova që do ta merrja vesh herët a vonë.@I supposed that I would hear about it sooner or later.,,I dress; clothe,,
761,mot,weather,,,Noun,m,_____@,,weatherSynonym: qëro (archaic),,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'mot', 'mote', 'moti', 'motet', 'kallëzore', 'mot', 'mote', 'motin', 'motet', 'gjinore', 'i', 'e', 'të', 'së', 'moti', 'moteve', 'motit', 'motevet', 'dhanore', 'moti', 'moteve', 'motit', 'motevet', 'rrjedhore', 'moti', 'motesh', 'motit', 'motevet']~
762,dasmë,wedding,,,Noun,,_____@,,,,
763,e mërkurë,Wednesday,,/ɛ‿mərˈkur(ə)/,Noun,f,_____@,,Wednesday,,
764,javë,week,,,Noun,f,Tomi më shkruan të paktën një herë në javë.@Tom writes to me at least once a week.,,week,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'javë', 'javë', 'java', 'javët', 'kallëzore', 'javë', 'javë', 'javën', 'javët', 'gjinore', 'i', 'e', 'të', 'së', 'jave', 'javëve', 'javës', 'javëvet', 'dhanore', 'jave', 'javëve', 'javës', 'javëvet', 'rrjedhore', 'jave', 'javësh', 'javës', 'javëvet']~
765,fundjavë,weekend,,,Noun,,Nuk mund të shkosh në Boston këtë fundjavë.@You can't go to Boston this weekend.,,,,
766,peshë,weight,,/pɛʃə/,Noun,f,~Burri i pafajshëm doli nga salla e gjyqit duke ndier një peshë të madhe të ngrihej nga supet e tij, një buzëqeshje fitimtare tek buzët.@The blameless man walked out of the courtroom feeling a great weight lift off his shoulders, a triumphant smile on his lips.~,,weight; blubber,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'peshë', 'pesha', 'pesha', 'peshat', 'kallëzore', 'peshë', 'pesha', 'peshën', 'peshat', 'gjinore', 'i', 'e', 'të', 'së', 'peshe', 'peshave', 'peshës', 'peshavet', 'dhanore', 'peshe', 'peshave', 'peshës', 'peshavet', 'rrjedhore', 'peshe', 'peshash', 'peshës', 'peshavet']~
767,perëndim,west,,/pɛɾəˈndim/,Noun,m,_____@,,sunset,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'perëndim', 'perëndime', 'perëndimi', 'perëndimet', 'kallëzore', 'perëndim', 'perëndime', 'perëndimin', 'perëndimet', 'gjinore', 'i', 'e', 'të', 'së', 'perëndimi', 'perëndimeve', 'perëndimit', 'perëndimevet', 'dhanore', 'perëndimi', 'perëndimeve', 'perëndimit', 'perëndimevet', 'rrjedhore', 'perëndimi', 'perëndimesh', 'perëndimit', 'perëndimevet']~
768,i lagësht,wet,,,Adjective,,_____@,,,,
769,bardhë,white,,/baːɾð/,Adjective,m,Shqiponja është e bardhë.@The eagle is white.,,white,,
770,gjerë,wide,,/ˈɟɛ.ɾə/,Adjective,m,_____@,,wide; broadAntonym: hollë,,
771,grua,wife,,[ˈɡɾua],Noun,f,Jam i kënaqur që nuk jam grua.@I'm glad I'm not a woman.,,woman,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'grua', 'gra', 'gruaja', 'gratë', 'kallëzore', 'grua', 'gra', 'gruan', 'gratë', 'gjinore', 'i', 'e', 'të', 'së', 'gruaje', 'grave', 'gruas', 'gravet', 'dhanore', 'gruaje', 'grave', 'gruas', 'gravet', 'rrjedhore', 'gruaje', 'grash', 'gruas', 'gravet']~
772,fitoj,win,,,Verb,,_____@,,(transitive) I profit; earnFitoj pak nga dyqani.I earn/profit a little from the store.,,~['fituar', 'duke fituar', 'për të fituar', 'fitoj', 'fiton', 'fiton', 'fitojmë', 'fitoni', 'fitojnë', 'fitoja', 'fitoje', 'fitonte', 'fitonim', 'fitonit', 'fitonin', 'fitova', 'fitove', 'fitoi', 'fituam', 'fituat', 'fituan', 'kam fituar', 'ke fituar', 'ka fituar', 'kemi fituar', 'keni fituar', 'kanë fituar', 'kisha fituar', 'kishe fituar', 'kishte fituar', 'kishim fituar', 'kishit fituar', 'kishin fituar', 'pata fituar', 'pate fituar', 'pati fituar', 'patëm fituar', 'patët fituar', 'patën fituar', 'do të fitoj', 'do të fitosh', 'do të fitojë', 'do të fitojmë', 'do të fitoni', 'do të fitojnë', 'do të kem fituar', 'do të kesh fituar', 'do të ketë fituar', 'do të kemi fituar', 'do të keni fituar', 'do të kenë fituar', 'të fitoj', 'të fitosh', 'të fitojë', 'të fitojmë', 'të fitoni', 'të fitojnë', 'të fitoja', 'të fitoje', 'të fitonte', 'të fitonim', 'të fitonit', 'të fitonin', 'të kem fituar', 'të kesh fituar', 'të ketë fituar', 'të kemi fituar', 'të keni fituar', 'të kenë fituar', 'të kisha fituar', 'të kishe fituar', 'të kishte fituar', 'të kishim fituar', 'të kishit fituar', 'të kishin fituar', 'do të fitoja', 'do të fitoje', 'do të fitonte', 'do të fitonim', 'do të fitonit', 'do të fitonin', 'do të kisha fituar', 'do të kishe fituar', 'do të kishte fituar', 'do të kishim fituar', 'do të kishit fituar', 'do të kishin fituar', 'fitofsha', 'fitofsh', 'fitoftë', 'fitofshim', 'fitofshit', 'fitofshin', 'paça fituar', 'paç fituar', 'pastë fituar', 'paçim fituar', 'paçit fituar', 'paçin fituar', 'fituakam', 'fituake', 'fituaka', 'fituakemi', 'fituakeni', 'fituakan', 'fituakësha', 'fituakëshe', 'fituakësh', 'fituakëshim', 'fituakëshit', 'fituakëshin', 'paskam fituar', 'paske fituar', 'paska fituar', 'paskemi fituar', 'paskeni fituar', 'paskan fituar', 'paskësha fituar', 'paskëshe fituar', 'paskësh fituar', 'paskëshim fituar', 'paskëshit fituar', 'paskëshin fituar', '—', 'fito', '—', '—', 'fitoni', '—']~
773,erë,wind,,[ɛːɹ],Noun,f,Kjo lule ka një erë shumë të bukur.@This flower smells so nice.,,wind,,
774,dritare,window,,,Noun,f,_____@,,window,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'dritare', 'dritare', 'dritarja', 'dritaret', 'kallëzore', 'dritare', 'dritare', 'dritaren', 'dritaret', 'gjinore', 'i', 'e', 'të', 'së', 'dritareje', 'dritareve', 'dritares', 'dritareve', 'dhanore', 'dritareje', 'dritareve', 'dritares', 'dritareve', 'rrjedhore', 'dritareje', 'dritaresh', 'dritares', 'dritareve']~
775,verë,wine,,[ˈvɛɾə],Noun,f,_____@,,wine,,
776,gotë verë,wine glass,,,Noun,,_____@,,,,
777,dimër,winter,,[ˈdiməɾ],Noun,m,_____@,,winter,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'dimër', 'dimra', 'dimri', 'dimrat', 'kallëzore', 'dimër', 'dimra', 'dimrin', 'dimrat', 'gjinore', 'i', 'e', 'të', 'së', 'dimri', 'dimrave', 'dimrit', 'dimravet', 'dhanore', 'dimri', 'dimrave', 'dimrit', 'dimravet', 'rrjedhore', 'dimri', 'dimrash', 'dimrit', 'dimravet']~
778,grua,woman,,[ˈɡɾua],Noun,f,Jam i kënaqur që nuk jam grua.@I'm glad I'm not a woman.,,woman,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'grua', 'gra', 'gruaja', 'gratë', 'kallëzore', 'grua', 'gra', 'gruan', 'gratë', 'gjinore', 'i', 'e', 'të', 'së', 'gruaje', 'grave', 'gruas', 'gravet', 'dhanore', 'gruaje', 'grave', 'gruas', 'gravet', 'rrjedhore', 'gruaje', 'grash', 'gruas', 'gravet']~
779,dru,wood,,,Noun,m,_____@,,tree,,
780,fjalë,word,,/ˈfjalə/,Noun,f,Ai kishte shumë fjalë e pak vepra.@He had lots of words and few actions.,,wordNuk e kuptoj këtë fjalë.I don't understand this word.,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'fjalë', 'fjalë', 'fjala', 'fjalët', 'kallëzore', 'fjalë', 'fjalë', 'fjalën', 'fjalët', 'gjinore', 'i', 'e', 'të', 'së', 'fjale', 'fjalëve', 'fjalës', 'fjalëvet', 'dhanore', 'fjale', 'fjalëve', 'fjalës', 'fjalëvet', 'rrjedhore', 'fjale', 'fjalësh', 'fjalës', 'fjalëvet']~
781,punë,work,,/ˈpunə/,Noun,f,Ai është duke kërkuar për një punë në programim kompjuteri.@He's looking for a job in computer programming.,,work; labour; job,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'punë', 'punë', 'puna', 'punët', 'kallëzore', 'punë', 'punë', 'punën', 'punët', 'gjinore', 'i', 'e', 'të', 'së', 'pune', 'punëve', 'punës', 'punëvet', 'dhanore', 'pune', 'punëve', 'punës', 'punëvet', 'rrjedhore', 'pune', 'punësh', 'punës', 'punëvet']~
782,punoj,work,,/puˈnɔj/,Verb,,Unë nuk dua të punoj në këto kushte.@I don't want to work under these conditions.,,I work,,~['punuar', 'duke punuar', 'për të punuar', 'punoj', 'punon', 'punon', 'punojmë', 'punoni', 'punojnë', 'punoja', 'punoje', 'punonte', 'punonim', 'punonit', 'punonin', 'punova', 'punove', 'punoi', 'punuam', 'punuat', 'punuan', 'kam punuar', 'ke punuar', 'ka punuar', 'kemi punuar', 'keni punuar', 'kanë punuar', 'kisha punuar', 'kishe punuar', 'kishte punuar', 'kishim punuar', 'kishit punuar', 'kishin punuar', 'pata punuar', 'pate punuar', 'pati punuar', 'patëm punuar', 'patët punuar', 'patën punuar', 'do të punoj', 'do të punosh', 'do të punojë', 'do të punojmë', 'do të punoni', 'do të punojnë', 'do të kem punuar', 'do të kesh punuar', 'do të ketë punuar', 'do të kemi punuar', 'do të keni punuar', 'do të kenë punuar', 'të punoj', 'të punosh', 'të punojë', 'të punojmë', 'të punoni', 'të punojnë', 'të punoja', 'të punoje', 'të punonte', 'të punonim', 'të punonit', 'të punonin', 'të kem punuar', 'të kesh punuar', 'të ketë punuar', 'të kemi punuar', 'të keni punuar', 'të kenë punuar', 'të kisha punuar', 'të kishe punuar', 'të kishte punuar', 'të kishim punuar', 'të kishit punuar', 'të kishin punuar', 'do të punoja', 'do të punoje', 'do të punonte', 'do të punonim', 'do të punonit', 'do të punonin', 'do të kisha punuar', 'do të kishe punuar', 'do të kishte punuar', 'do të kishim punuar', 'do të kishit punuar', 'do të kishin punuar', 'punofsha', 'punofsh', 'punoftë', 'punofshim', 'punofshit', 'punofshin', 'paça punuar', 'paç punuar', 'pastë punuar', 'paçim punuar', 'paçit punuar', 'paçin punuar', 'punuakam', 'punuake', 'punuaka', 'punuakemi', 'punuakeni', 'punuakan', 'punuakësha', 'punuakëshe', 'punuakësh', 'punuakëshim', 'punuakëshit', 'punuakëshin', 'paskam punuar', 'paske punuar', 'paska punuar', 'paskemi punuar', 'paskeni punuar', 'paskan punuar', 'paskësha punuar', 'paskëshe punuar', 'paskësh punuar', 'paskëshim punuar', 'paskëshit punuar', 'paskëshin punuar', '—', 'puno', '—', '—', 'punoni', '—']~
783,botë,world,,/bɔtə/,Noun,f,Burj Khalifa është aktualisht qiell gërvishtësja më e lartë në botë.@Burj Khalifa is currently the tallest skyscraper in the world.,,world,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'botë', 'botë', 'bota', 'botët', 'kallëzore', 'botë', 'botë', 'botën', 'botët', 'gjinore', 'i', 'e', 'të', 'së', 'bote', 'botëve', 'botës', 'botëvet', 'dhanore', 'bote', 'botëve', 'botës', 'botëvet', 'rrjedhore', 'bote', 'botësh', 'botës', 'botëvet']~
784,shkruaj,write,,/ˈʃkɾu.aj/,Verb,,Shkruaj diçka.@Write something.,,(transitive) I write,,~['shkruar', 'duke shkruar', 'për të shkruar', 'shkruaj', 'shkruan', 'shkruan', 'shkruajmë', 'shkruani', 'shkruajnë', 'shkruaja', 'shkruaje', 'shkruante', 'shkruanim', 'shkruanit', 'shkruanin', 'shkrova', 'shkrove', 'shkroi', 'shkruam', 'shkruat', 'shkruan', 'kam shkruar', 'ke shkruar', 'ka shkruar', 'kemi shkruar', 'keni shkruar', 'kanë shkruar', 'kisha shkruar', 'kishe shkruar', 'kishte shkruar', 'kishim shkruar', 'kishit shkruar', 'kishin shkruar', 'pata shkruar', 'pate shkruar', 'pati shkruar', 'patëm shkruar', 'patët shkruar', 'patën shkruar', 'do të shkruaj', 'do të shkruash', 'do të shkruajë', 'do të shkruajmë', 'do të shkruani', 'do të shkruajnë', 'do të kem shkruar', 'do të kesh shkruar', 'do të ketë shkruar', 'do të kemi shkruar', 'do të keni shkruar', 'do të kenë shkruar', 'të shkruaj', 'të shkruash', 'të shkruajë', 'të shkruajmë', 'të shkruani', 'të shkruajnë', 'të shkruaja', 'të shkruaje', 'të shkruante', 'të shkruanim', 'të shkruanit', 'të shkruanin', 'të kem shkruar', 'të kesh shkruar', 'të ketë shkruar', 'të kemi shkruar', 'të keni shkruar', 'të kenë shkruar', 'të kisha shkruar', 'të kishe shkruar', 'të kishte shkruar', 'të kishim shkruar', 'të kishit shkruar', 'të kishin shkruar', 'do të shkruaja', 'do të shkruaje', 'do të shkruante', 'do të shkruanim', 'do të shkruanit', 'do të shkruanin', 'do të kisha shkruar', 'do të kishe shkruar', 'do të kishte shkruar', 'do të kishim shkruar', 'do të kishit shkruar', 'do të kishin shkruar', 'shkrofsha', 'shkrofsh', 'shkroftë', 'shkrofshim', 'shkrofshit', 'shkrofshin', 'paça shkruar', 'paç shkruar', 'pastë shkruar', 'paçim shkruar', 'paçit shkruar', 'paçin shkruar', 'shkruakam', 'shkruake', 'shkruaka', 'shkruakemi', 'shkruakeni', 'shkruakan', 'shkruakësha', 'shkruakëshe', 'shkruakësh', 'shkruakëshim', 'shkruakëshit', 'shkruakëshin', 'paskam shkruar', 'paske shkruar', 'paska shkruar', 'paskemi shkruar', 'paskeni shkruar', 'paskan shkruar', 'paskësha shkruar', 'paskëshe shkruar', 'paskësh shkruar', 'paskëshim shkruar', 'paskëshit shkruar', 'paskëshin shkruar', '—', 'shkruaj', '—', '—', 'shkruani', '—']~
